PROGRAMNAME	PROGRAMURL	CATALOGNAME	LASTUPDATED	NAME	KEYWORDS	DESCRIPTION	SKU	MANUFACTURER	MANUFACTURERID	UPC	ISBN	CURRENCY	SALEPRICE	PRICE	RETAILPRICE	FROMPRICE	BUYURL	IMPRESSIONURL	IMAGEURL	ADVERTISERCATEGORY	THIRDPARTYID	THIRDPARTYCATEGORY	AUTHOR	ARTIST	TITLE	PUBLISHER	LABEL	FORMAT	SPECIAL	GIFT	PROMOTIONALTEXT	STARTDATE	ENDDATE	OFFLINE	ONLINE	INSTOCK	CONDITION	WARRANTY	STANDARDSHIPPINGCOST
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.499	Chic Mesh Layered Skirt Elastic Waist Maxi Skirt	fancy skirt,fashion skirt,comfortable skirt,slim fit skirt,high waist skirt,sweet skirt,elastic waist skirt,mesh skirt,maxi skirt	we\'re not giving up skirts this season, so we brought you this fall-friendly stunner. it\'s a skirt with elastic waist. lined. wear it with blouse, delicate gold jewelry, and boots.	OP64146	OASAP	OASAP			USD	19.99	34.99	34.99	no	http://www.anrdoezrs.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fskirts%2F64146-chic-mesh-layered-skirt-elastic-waist-maxi-skirt.html	http://www.awltovhc.com/image-7893798-11634729	http://image10.oasap.com/o_img/2015/12/21/64146-10026454-home/chic-mesh-layered-skirt-elastic-waist-maxi-skirt.jpg	Skirts	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.5	Women's Dark Purple Halter Fringed Floral Printed Bikini Swimsuit	two piece swimsuit,fashion swimsuit,beach swimsuit.summer swimsuit,fringed swimsuit,swimsuits,bathing suits,ladies swimwear	the bikini swimsuit featuring floral printed bottom, detachable padded cups, fringe detailing, halter top, adjustable back tie and non-underwire design for ultra comfortable fit.	OP65825	OASAP	OASAP			USD	15.99	24.99	24.99	no	http://www.anrdoezrs.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fswimwear%2F65825-women-s-dark-purple-halter-fringed-floral-printed-bikini-swimsuit.html	http://www.awltovhc.com/image-7893798-11634729	http://image4.oasap.com/o_img/2016/04/12/65825-550865-home/women-s-dark-purple-halter-fringed-floral-printed-bikini-swimsuit.jpg	Swimwear	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.5	Women Casual Solid Sleeveless Pullover Layered Chiffon Blouse	chiffon tank,solid tank,fashion tank,summer tank,pullover tank,layered tank,casual tank,modern tank	The blouse is made from chiffon with round neck, pullover styling, sleeveless, layered hemline and solid color.	OP66620	OASAP	OASAP			USD	11.99	19.99	19.99	no	http://www.jdoqocy.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fblouses%2F66620-women-casual-solid-sleeveless-pullover-layered-chiffon-blouse.html	http://www.awltovhc.com/image-7893798-11634729	http://image9.oasap.com/o_img/2016/05/12/66620-561003-home/women-casual-solid-sleeveless-pullover-layered-chiffon-blouse.jpg	Blouses	Blouses/Shirts	Blouses/Shirts								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.5	Women's Two Piece Fashion Solid Cut-Out Tankini Swimsuit	two piece swimsuit,solid swimsuit,fashion swimsuit,casual swimsuit,beach swimsuit,swimsuits,bathing suits,ladies swimwear	The swimsuit features include a high neck halter top with fringed cutout detail, and matching low-rise bottoms. Not underwired, with detachable soft bra paddings for better shaping.	OP65288	OASAP	OASAP			USD	13.99	29.99	29.99	no	http://www.anrdoezrs.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fswimwear%2F65288-women-s-two-piece-fashion-solid-cut-out-tankini-swimsuit.html	http://www.awltovhc.com/image-7893798-11634729	http://image4.oasap.com/o_img/2016/03/19/65288-542801-home/women-s-two-piece-fashion-solid-cut-out-tankini-swimsuit.jpg	Swimwear	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.501	Chic Grey V-neck Long Sleeves Button Front Bodysuit	ladies rompers,chic rompers,gery rompers,button front rompers,ribbed knit rompers,bodycon rompers,v neck rompers,long sleeve rompers	a versatile, form-fitting bodysuit with a button front, deep v-neck and long sleeves. simple but trendy look constructed by ribbed knit. this v-neck long sleeves button bodysuit is very stylish and durable, made of great material, quick dry and comfortabl	OP65609	OASAP	OASAP			USD	11.99	19.99	19.99	no	http://www.kqzyfj.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fjumpsuits-playsuits%2F65609-chic-grey-v-neck-long-sleeves-button-front-bodysuit.html	http://www.awltovhc.com/image-7893798-11634729	http://image9.oasap.com/o_img/2016/03/31/65609-547975-home/chic-grey-v-neck-long-sleeves-button-front-bodysuit.jpg	Jumpsuits & Rompers	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.501	Women's V Neck Patch Pocket Roll Up Sleeve Button Detail Shirt	v neck shirt,patch pocket shirt,roll up sleeve shirt,button up shirt,solid color shirt,casual shirt,fashion shirt,stylish shirt	This shirt is designed with V neck, patch pocket, roll up sleeve, button up closure and solid color.	OP66661	OASAP	OASAP			USD	23.99	39.99	39.99	no	http://www.anrdoezrs.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fbutton-down-shirts%2F66661-women-s-v-neck-patch-pocket-roll-up-sleeve-button-detail-shirt.html	http://www.awltovhc.com/image-7893798-11634729	http://image9.oasap.com/o_img/2016/05/12/66661-561607-home/women-s-v-neck-patch-pocket-roll-up-sleeve-button-detail-shirt.jpg	Button Down Shirts	Blouses/Shirts	Blouses/Shirts								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.502	Floral Print Flounce Trim Cami Dress	floral print dress,print dress,summer dress,v neck mini dress,elastic waist dress,flounce hem dress,loose dress,elegant dress,cute dress,sweet dress,midi dress,high low dress	the dress featuring floral print. plunging neckline. irregular bottom hemline with flounce trim. back zipper fly.	OP58288	OASAP	OASAP			USD	13.99	39.99	39.99	no	http://www.tkqlhce.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fday%2F58288-floral-print-flounce-trim-cami-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image2.oasap.com/o_img/2015/06/30/58288-430281-home/floral-print-flounce-trim-cami-dress.jpg	Day	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.502	Stylish Floral Print Half Sleeve Kimono	stylish kimono,v neck kimono,open front kimono,half sleeve kimono,bule kimono,casual kimono,vintage kimono,floral kimono,kimono cardigans	the kimono featuring floral print. v neck. open front.half sleeves.	OP59013	OASAP	OASAP			USD	23.99	39.99	39.99	no	http://www.kqzyfj.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fkimono%2F59013-stylish-floral-print-half-sleeve-kimono.html	http://www.awltovhc.com/image-7893798-11634729	http://image1.oasap.com/o_img/2015/07/27/59013-443659-home/stylish-floral-print-half-sleeve-kimono.jpg	Kimono	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.503	Women's Fashion Spaghetti Strap Floral Print Backless Mini Dress	fashion dress,summer dress,casual dress,pullover dress,cocktail dresses,chiffon dresses,party dresses,mini dress	The mini dress is made from chiffon with spaghetti strap, pullover styling, back strap, floral printing and a-line silhouette.	OP66561	OASAP	OASAP			USD	29.99	49.99	49.99	no	http://www.kqzyfj.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmini%2F66561-women-s-fashion-spaghetti-strap-floral-print-backless-mini-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image8.oasap.com/o_img/2016/05/10/66561-560213-home/women-s-fashion-spaghetti-strap-floral-print-backless-mini-dress.jpg	Mini	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.503	Blue Color Patchwork 2PC Bikini Swimwear	blue,swimwear,color,patchwork,swimwear,2pc,swimwear,bikini,swimwear,swimsuits,bathing,suits	shop swimwear all year round with continuous new arrivals only here on oasap.com! take a dive into this two-piece bikini, boasting bold beautiful color matches, with contrast black piping, this set includes a padded bikini top with adjustable straps, unde	OP53848	OASAP	OASAP			USD	13.99	34.99	34.99	no	http://www.dpbolvw.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fswimwear%2F53848-blue-color-patchwork-2pc-bikini-swimwear.html	http://www.awltovhc.com/image-7893798-11634729	http://image5.oasap.com/o_img/2015/02/03/53848-10011230-home/blue-color-patchwork-2pc-bikini-swimwear.jpg	Swimwear	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.503	Deep Gray Crochet Lace Hem Trapeze Dress	fancy dresses,modern dresses,fashion dresses,comfortable dresses,deep grey dresses,vintage dresses,sweet dress,a-line dress,lace dress	the dress made from a stretch knit with long sleeve, crochet lace hem and a trapeze silhouette.	OP62435	OASAP	OASAP			USD	15.99	24.99	24.99	no	http://www.jdoqocy.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Flittle-black-dress%2F62435-deep-gray-crochet-lace-hem-trapeze-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image5.oasap.com/o_img/2015/11/14/62435-529068-home/deep-gray-crochet-lace-hem-trapeze-dress.jpg	Little black dress	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.504	Apricot Floral Print Spaghetti Straps V Neckline Romper	apricot romper,floral print romper,spaghetti straps romper,v neckline romper,cute rompers	Rompers are one of our most-loved styles by far,especially when they are as pretty as this one. With a detailed like floral print, spaghetti strap, v neckline, back waist hidden zip closure, this strapless piece has a striking look.	OP55998	OASAP	OASAP			USD	18.99	34.99	34.99	no	http://www.anrdoezrs.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fjumpsuits-playsuits%2F55998-apricot-floral-print-spaghetti-straps-v-neckline-romper.html	http://www.awltovhc.com/image-7893798-11634729	http://image5.oasap.com/o_img/2015/04/18/55998-433502-home/apricot-floral-print-spaghetti-straps-v-neckline-romper.jpg	Jumpsuits & Rompers	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.504	Chic Bow Decoration Pleated Dress	chic dresses,fancy dresses,modern dresses,fashion dresses,comfortable dresses,sleeveless dresses,party dresses,evening dresses,vintage dresses,a-line dress	the sleeveless dress is featuring bow decoration, pleated design and zip back. it flaunts a slight a-like silhouette.	OP61788	OASAP	OASAP			USD	25.99	34.99	34.99	no	http://www.jdoqocy.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmidi-maxi%2F61788-chic-bow-decoration-pleated-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image6.oasap.com/o_img/2015/10/28/61788-490955-home/chic-bow-decoration-pleated-dress.jpg	Midi & Maxi	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.505	Black Casual Button Down Long Sleeve Loose Shirt	loose fit shirt,fashion shirt,solid shirt,black shirt,v neck shirt,collared shirts,button down shirts,long sleeve shirts	This shirt is designed with button down closure, long sleeve and loose fit. Go pair with a pair of shorts or jeans and make you fashionable and stylish. Wearing in spring, autumn or witter time.	OP65025	OASAP	OASAP			USD	14.99	29.99	29.99	no	http://www.kqzyfj.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fbutton-down-shirts%2F65025-black-casual-button-down-long-sleeve-loose-shirt.html	http://www.awltovhc.com/image-7893798-11634729	http://image2.oasap.com/o_img/2016/03/07/65025-539019-home/black-casual-button-down-long-sleeve-loose-shirt.jpg	Button Down Shirts	Blouses/Shirts	Blouses/Shirts								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.505	Women Floral Print Slit Sleeve Tie Waist Loose Fit Romper	ladies rompers,chic rompers,good-looking rompers,fancy rompers,v neck rompers,tie waist rompers,slit sleeve rompers,floral print rompers	The romper is featuring floral print, slit sleeve, backless design, tie waist and loose fit style.	OP65617	OASAP	OASAP			USD	13.99	29.99	29.99	no	http://www.kqzyfj.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fjumpsuits-playsuits%2F65617-women-floral-print-slit-sleeve-tie-waist-loose-fit-romper.html	http://www.awltovhc.com/image-7893798-11634729	http://image10.oasap.com/o_img/2016/03/31/65617-548107-home/women-floral-print-slit-sleeve-tie-waist-loose-fit-romper.jpg	Jumpsuits & Rompers	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.505	Sexy Sheer Off-Shoulder Beach Lace Dress	black dress,white dress,little black dress,white dress,sexy dresses	this dress featuring sheer fabric, round neckline, short sleeves, cut out to shoulder. wear it with a glittering jewelry!	OP55191	OASAP	OASAP			USD	14.99	34.99	34.99	no	http://www.jdoqocy.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Flittle-black-dress%2F55191-sexy-sheer-off-shoulder-beach-lace-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image4.oasap.com/o_img/2015/03/25/55191-387203-home/sexy-sheer-off-shoulder-beach-lace-dress.jpg	Little black dress	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.506	Vintage Print Loose Fit Yoga Pants	elastic waist pants,printed pants,casual pants	the loose fit yoga pants featuring vintage mixed print, elastic wide waist.	OP58467	OASAP	OASAP			USD	15.99	39.99	39.99	no	http://www.anrdoezrs.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fpants%2F58467-vintage-print-loose-fit-yoga-pants.html	http://www.awltovhc.com/image-7893798-11634729	http://image4.oasap.com/o_img/2015/07/07/58467-433783-home/vintage-print-loose-fit-yoga-pants.jpg	Pants	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.506	Women's Fashion Spaghetti Strap Color Block Mini Dress	a-line dress,colorblock dress,spaghetti strap dress,fashion dress,casual dress,summer dress,sleeveless dress,mini dress	the mini dress is featuring cotton with spaghetti strap, pullover styling, color block and a-line silhouette.	OP65837	OASAP	OASAP			USD	15.99	34.99	34.99	no	http://www.dpbolvw.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmini%2F65837-women-s-fashion-spaghetti-strap-color-block-mini-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image10.oasap.com/o_img/2016/04/13/65837-551033-home/women-s-fashion-spaghetti-strap-color-block-mini-dress.jpg	Mini	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.506	Women Multi-tie Lace-up Two Piece Swimsuit Bikini	two piece swimsuit,bikini,lace-up swimsuit,slim fit swimsuit,swimsuits,bathing suits,designer swimwear,modest swimwear,fantasie swimwear,ladies swimwear	the swimwear is made from polyester  and spandex with lace-up and high elasticity.	OP65562	OASAP	OASAP			USD	11.99	19.99	19.99	no	http://www.kqzyfj.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fswimwear%2F65562-women-multi-tie-lace-up-two-piece-swimsuit-bikini.html	http://www.awltovhc.com/image-7893798-11634729	http://image10.oasap.com/o_img/2016/03/30/65562-547293-home/women-multi-tie-lace-up-two-piece-swimsuit-bikini.jpg	Swimwear	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.507	Women's Fashion Deep V-Neck Floral Print Chiffon Maxi Dress	long sleeve dress,spring dress,fall dress,chiffon dresses,party dresses,evening dresses,print dresses,maxi dresses	The maxi evening dress is made from chiffon with deep v-neck, long sleeve, high waist and floral print.	OP65804	OASAP	OASAP			USD	34.99	59.99	59.99	no	http://www.kqzyfj.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmidi-maxi%2F65804-women-s-fashion-deep-v-neck-floral-print-chiffon-maxi-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image9.oasap.com/o_img/2016/04/11/65804-550607-home/women-s-fashion-deep-v-neck-floral-print-chiffon-maxi-dress.jpg	Midi & Maxi	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.507	Women's Off-Shoulder Knot Tie Sleeve Denim Blouse	slash neck blouse,off the shoulder blouse,knot tie sleeve blouse,denim blouse,casual blouse,fashion blouse,solid blouse,spring blouse	this blouse is designed with slash neck, off the shoulder, knot tie sleeve and denim material.	OP65839	OASAP	OASAP			USD	23.99	39.99	39.99	no	http://www.jdoqocy.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fdenim%2F65839-women-s-off-shoulder-knot-tie-sleeve-denim-blouse.html	http://www.awltovhc.com/image-7893798-11634729	http://image4.oasap.com/o_img/2016/04/14/65839-551075-home/women-s-off-shoulder-knot-tie-sleeve-denim-blouse.jpg	Denim	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.508	Multi-color Feather Print Elastic Waist Shorts	printed shorts,summer shorts,feather print shorts,elastic waist shorts,trendy shorts,pom shorts,casual shorts,good-looking shorts,cute shorts,sexy shorts	the shorts featuring feather pattern. elastic waist. pom decoration. hawaii style.	OP58473	OASAP	OASAP			USD	14.99	19.99	19.99	no	http://www.anrdoezrs.net/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fshorts%2F58473-multi-color-feather-print-elastic-waist-shorts.html	http://www.awltovhc.com/image-7893798-11634729	http://image5.oasap.com/o_img/2015/07/07/58473-433851-home/multi-color-feather-print-elastic-waist-shorts.jpg	Shorts	Clothing	Clothing								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
OASAP	http://www.oasap.com/	OASAP Product Catalog	2016-06-22 12:15:38.508	Elegant V Neck Backless Maxi Dress	black dress,royal blue dress,red dress,maxi dress,party dresses,evening dresses,vintage dresses,sexy dresses,long dress,v neck dresses,maxi dresses	elegant v neck backless maxi dress. it has two straps, v neck, backless,and wide waist band, ruffles at waist. totally maxi and that still keeps you fashion and graceful. pair it with a strappy bra and bold circle shades!	OP53261	OASAP	OASAP			USD	24.99	44.99	44.99	no	http://www.jdoqocy.com/click-7893798-11634729?url=http%3A%2F%2Fwww.oasap.com%2Fmidi-maxi%2F53261-elegant-v-neck-backless-maxi-dress.html	http://www.awltovhc.com/image-7893798-11634729	http://image3.oasap.com/o_img/2015/01/28/53261-366165-home/elegant-v-neck-backless-maxi-dress.jpg	Midi & Maxi	Dresses	Dresses								yes	Free shipping worldwide	2016-06-22 00:00:00.0	2016-08-22 12:00:00.0	yes	yes	yes	new		
